canonical_id,question_number,section,marks,question_type,subject_discipline,has_or_choice,has_figure_or_table,papers_appeared_count,years_appeared,question_text,or_question_text
CBSE_SCI_2025_Q03_3132Science,3,A,1,MCQ,Biology,False,False,1,2025,"Consider the following chemical equation :
To balance this chemical equation, the values of ‘p’, ‘q’, ‘r’ and ‘s’ must be respectively :
- (A) 3, 2, 2, 1 (B) 2, 3, 3, 1
- (C) 2, 3, 1, 3 (D) 3, 1, 2, 2
###### **4.**
Study the following cases :
- (i) CuSO4 + Mg ⎯⎯→
- (ii) FeSO4 + Pb ⎯⎯→
- (iii) CaSO4 + Al ⎯⎯→
- (iv) ZnSO4 + Ca ⎯⎯→
The case/cases in which new product(s) will form is/are :
- (A) Only (i)
- (B) Only (iii)
- (C) (i) and (iv)
- (D) (i), (ii) and (iv)
###### **5.**
- Which of the given option represents a family of salts ?
- (A) NaCl, Na2SO4, CaSO4
- (B) K2SO4, Na2SO4, CaSO4
- (C) NaNO3, CaCO3, Na2CO3
- (D) MgSO4, CuSO4, MgCl2
***31/3/2***
**[ P.T.O. ]**
**5      #**
## *ECNEICS*
###### **6.**
कॉिम-I का कॉिम-II के सार्थ स्मिान कीस्जए िर्था स्दए गए स्वकल्पों में से सही स्वकल् प को चुस्नए :
||_कॉ म-I_||_कॉ म-II_|
|---|---|---|---|
|a.|अण ड का शिाण क सार सनषचन का त रि|(i)|योसन|
|b.|भण क त रासपि होन का त रि|(ii)|गिाशय|
|c.|शिाण का मादा जनन कत म पवश का त रि|(iii)|अण डवासहका|
|d.|वह त रि सजसक दारा सवकासशीि भण क अपसशष ट पदारो का<br>सनपटारा होिा ह|(iv)<br>(v)|प िसन टा<br>गीवा|
- (A) a-(ii), b-(i), c-(v), d-(iv)
- (B) a-(iii), b-(i), c-(v), d-(iv)
- (C) a-(iv), b-(ii), c-(iii), d-(i)
- (D) a-(iii), b-(ii), c-(i), d-(iv)
###### **7.**
मानवों में िार आना और वमन जैसी अनैस्छछक स्ियाओं को स्नयंस्त्रि करने वािा पश् चमस्तिष् क का िाग है :
(A) अनुमस्तिष् क (B) प्रमस्तिष् क (C) पॉन् स (D) मेडुिा
###### **8.**
स्नम् नस्िस्खि में से उियस्िंगी पुष् पों का युगि (जोडा) चुस्नए :
- (A) पपीिा और सरसों (B) _गुड़ह_ और सरसों (C) _गुड़ह_ और पपीिा (D) _गुड़ह_ और िरबूज
###### **9.**
###### **10.**
- िीव्र कोस्शका स्विाजन के क्षेत्रों में अस्िक सांििा में पाया जाने वािा पादप हॉमोन है : (A) ऑस्‍ सन (B) साइटोकाइस्नन (C) स्जब्बेरेस्िन (D) एस्ब्सस्सक अम् ि
स्नम् नस्िस्खि में से स्कसकी कोस्शकीय सिह पर िोजन ग्रहण करने के स्िए अत र्थायी अंगुिी-जैसे प्रविा बनिे हैं ?
(A) _पैिधमीनशयम_ (B) _अमीबध_
- (C) _ेस्मधनियध_ (D) _िधइिोपस_
***31/3/2***
**6      #**
## *ECNEICS*
###### **6.**
Match Column-I with Column-II and select the correct option from the choices provided.
||_Column-I_||_Column-II_|
|---|---|---|---|
|a.|Site of fertilisation of egg with the sperm|(i)|Vagina|
|b.|Site of implantation of embryo|(ii)|Uterus|
|c.|Site of entry of sperm into the female reproductive<br>tract|(iii)|Oviduct|
|d.|Site through which the waste materials generated<br>by the developing embryo are removed|(iv)<br>(v)|Placenta<br>Cervix|
|(A)|a-(ii), b-(i), c-(v), d-(iv)|||
|(B)|a-(iii), b-(i), c-(v), d-(iv)|||
|(C)|a-(iv), b-(ii), c-(iii), d-(i)|||
|(D)|a-(iii), b-(ii), c-(i), d-(iv)|||
###### **7.**
###### **8.**
###### **9.**
###### **10.**
The part of the hind-brain controlling involuntary actions such as salivation and vomiting in humans is :
(A) Cerebellum (B) Cerebrum (C) Pons (D) Medulla Select a pair of bisexual flowers from the following : (A) Papaya and mustard (B) _Hibiscus_ and mustard (C) _Hibiscus_ and papaya (D) _Hibiscus_ and watermelon The plant hormone present in greater concentration in the areas of rapidly dividing cells is : (A) Auxin (B) Cytokinins (C) Gibberellins (D) Abscisic acid Temporary finger-like extensions on the cell surface to take in food is formed in : (A) _Paramoecium_ (B) _Amoeba_
(C) _Leishmania_ (D) _Rhizopus_
***31/3/2***
**[ P.T.O. ]**
**7      #**
## *ECNEICS*",
CBSE_SCI_2025_Q11_3132Science,11,A,1,MCQ,Physics,False,False,1,2025,"A wire of length ‘ _l_ ’ is gradually stretched so that its length increases to 3 _l_ . If its original resistance is R, then its new resistance will be :
- (A) 3R (B) 6R (C) 9R (D) 27R",
CBSE_SCI_2025_Q12_3132Science,12,A,1,MCQ,Physics,False,False,1,2025,"Which one of the following statements is **_not_** true about a bar magnet ?
- (A) It sets itself in north-south direction when suspended freely.
- (B) It has attractive power for iron filings.
- (C) It produces magnetic field lines.
- (D) The direction of magnetic field lines inside a bar magnet is from its north pole to its south pole.
**13.**
3 Absolute refractive index of water and glass is<sup>4</sup> and respectively. If 3 2
the speed of light in glass is 2  10<sup>8</sup> m/s, the speed of light in water is :",
CBSE_SCI_2025_Q14_3132Science,14,A,1,MCQ,General Science,False,False,1,2025,"When a beam of white light passes through a region of very fine dust particles, the colour of light that scatters the most in that region is :
- (A) red (B) orange
- (C) blue (D) yellow",
CBSE_SCI_2025_Q15_3132Science,15,A,1,MCQ,Physics,False,False,1,2025,"The strength of the magnetic field produced inside a current carrying long straight solenoid does **_not_** depend upon :
- (A) Area of cross-section of the tube of the solenoid
- (B) Number of turns per unit length in the solenoid
- (C) Direction of current flowing through the coil of the solenoid
- (D) Material of the core of the solenoid
***31/3/2***
**[ P.T.O. ]**
**9      #**
## *ECNEICS*",
CBSE_SCI_2025_Q22_3132Science,22,B,2,Short Answer (2 Marks),Chemistry,False,False,1,2025,"Giving reason, state the advantage of using baking powder over baking soda for the preparation of bread or cakes.",
CBSE_SCI_2025_Q23_3132Science,23,B,2,Short Answer (2 Marks),General Science,False,False,1,2025,"State the main function of arteries. Why do they have thick and elastic walls ?
_2_
_2_
_2_",
CBSE_SCI_2025_Q24_3132Science,24,B,2,Short Answer (2 Marks),Biology,False,True,1,2025,"(a) Explain how the proteins control the ‘characteristics’ in an organism with the help of an example of ‘short height’ trait in pea plant.
###### **25.**
- (b) Name the information source of making proteins in a cell.
- (a) A student has difficulty in reading his textbooks but can read the blackboard clearly while sitting in the last row. Name the defect of vision the student is suffering from. List two reasons due to which this defect arises. Write the nature of the lenses required to correct this defect.
_2_
_2_
###### **OR**
- (b) Draw a ray diagram to show the path of a ray of light falling obliquely on one of the refracting faces of a triangular glass prism and mark the angle of deviation on it.
_2_",
CBSE_SCI_2025_Q26_3132Science,26,B,2,Short Answer (2 Marks),Physics,False,False,1,2025,"A voltage source sends a current of 2 A to a resistor of 40  connected across it for 5 minutes. Calculate the electrical energy supplied by the source.
_2_
***31/3/2***
**[ P.T.O. ]**
**13      #**
_3_
_3_
## *ECNEICS*
###### **खण् ड ग**
_प्रश् ि संख् यध_ **_27_** _से_ **_33_** _घु-उत्तिीय प्रकधि के प्रश् ि हैं ।_",
CBSE_SCI_2025_Q27_3132Science,27,C,3,Short Answer (3 Marks),Chemistry,False,False,1,2025,How is a double displacement reaction different from a displacement reaction ? Explain giving example in the form of balanced chemical equations.,
CBSE_SCI_2025_Q29_3132Science,29,C,3,Short Answer (3 Marks),Biology,False,False,1,2025,"(a) Enlist any two nitrogenous waste products removed from the blood of human kidney.
- (b) Name the capillary cluster formed by the branch of renal artery in the Bowman’s capsule.
- (c) Depict in the form of a flow chart the path of the urine formed in each kidney until it is finally passed out through the urethra.
_3_",
CBSE_SCI_2025_Q31_3132Science,31,C,3,Short Answer (3 Marks),General Science,False,True,1,2025,"A person has to keep reading material much beyond 25 cm (say at 50 cm) from the eye for comfortable reading. Name the defect of vision he is suffering from. List two causes responsible for arising of this defect. Draw a labelled diagram showing correction of this defect using eye-glasses. Are these glasses convergent or divergent of light ?
_3_",
CBSE_SCI_2025_Q32_3132Science,32,C,3,Short Answer (3 Marks),Physics,False,True,1,2025,"(a) Draw a labelled diagram to show the pattern of magnetic field lines on a horizontal white board due to a straight current carrying conductor passing perpendicular through its centre. If the direction of current in the conductor is vertically downwards, mark the direction of (i) current, and (ii) magnetic field lines.
**33.**
- (b) State the right hand thumb rule and check whether the directions marked on the diagram are in accordance with this rule.
- (a) ‘‘In a food chain energy flow is unidirectional.’’ Give two reasons for the given statement.
- (b) If 10,000 J energy is available at the producer level, how much energy will be available to the secondary consumers ? Give reason to justify your answer.
_3_
_3_
###### **SECTION D**
_Questions no._ **_34_** _to_ **_36_** _are Long Answer Type questions._",
CBSE_SCI_2025_Q34_3132Science,34,D,5,Long Answer (5 Marks),Physics,False,True,1,2025,"(a) (i) ‘‘In refraction of light through a rectangular glass slab, the emergent ray is always parallel to the direction of the incident ray.’’ Why ? Explain with the help of a ray diagram. What happens when a ray of light falls normally on one of the faces of a rectangular glass prism ? Draw diagram.
- (ii) An object is placed at a distance of 30 cm from the optical centre of a concave lens of focal length 20 cm. Use Lens formula to determine the position of the image formed in this case.
_5_
###### **OR**
***31/3/2***
**[ P.T.O. ]**
**17      #**
## *ECNEICS*
- (ख) (i) कोई छात्र मोमबत्ती की ज् वािा को स्बम् ब के रूप में उपयोग करके स्कसी अविि दपाण द्वारा प्रस्िस्बंब बनने का अध् ययन करना चाहिा है । दपाण द्वारा बनने वािे प्रस्िस्बंब के प्रकार को स्िस्खए और यह िी उल् िेख कीस्जए स्क मोमबत्ती की ज् वािा को दपाण के ध्रुव से िीरे-िीरे दूर िे जाने पर वह छात्र बनने वािे प्रस्िस्बंब में स्कन पररविानों का प्रेक्षण करेगा । उस स्तर्थस्ि में दपाण द्वारा प्रस्िस्बंब बनना दशााने के स्िए स्करण आरेख खींस्चए जब स्बंब दूरी दपाण की वििा स्त्रज् या के िगिग बराबर है ।
- (ii) स्कसी ऑटोमोबाइि में पीछे का दृश् य देखने के स्िए उपयोग होने वािे उत्ति दपाण की फोकस दूरी 3∙0 m है । यस्द कोई बस इस दपाण से 6∙0 m की दूरी पर स्तर्थि है, िो दपाण सूत्र का उपयोग करके दपाण में स्दखाई देने वािे बस के प्रस्िस्बंब की स्तर्थस्ि ज्ञाि कीस्जए ।
_5_",
